weapon_type,concept,level,name,description
지팡이,마력,14,+14강 마력 영혼을 침식하는 지팡이,"마력의 힘이 지팡이에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,마력,15,+15강 마력 재앙이 된 지팡이,"마력의 힘이 지팡이에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,마력,16,+16강 마력 세계에 뿌리내린 지팡이,"마력의 힘이 지팡이에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,마력,17,+17강 마력 질서를 뒤흔드는 지팡이,"마력의 힘이 지팡이에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,마력,18,+18강 마력 세계를 삼키는 지팡이,"마력의 힘이 지팡이에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,마력,19,+19강 마력 모든 것을 집어삼킨 지팡이,"마력의 힘이 지팡이에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,마력,20,+20강 마력 그 자체가 된 지팡이,"마력의 힘이 지팡이에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,0,+0강 금단 흔적만 남은 지팡이,"금단의 힘이 지팡이에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,1,+1강 금단 깃든 지팡이,"금단의 힘이 지팡이에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,2,+2강 금단 뒤얽힌 지팡이,"금단의 힘이 지팡이에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,3,+3강 금단 잠식된 지팡이,"금단의 힘이 지팡이에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,4,+4강 금단 삼켜진 지팡이,"금단의 힘이 지팡이에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,5,+5강 금단 숨 쉬는 지팡이,"금단의 힘이 지팡이에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,6,+6강 금단 속삭이는 지팡이,"금단의 힘이 지팡이에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,7,+7강 금단 의지를 가진 지팡이,"금단의 힘이 지팡이에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,8,+8강 금단 시험하는 지팡이,"금단의 힘이 지팡이에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,9,+9강 금단 명령하는 지팡이,"금단의 힘이 지팡이에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,10,+10강 금단 주인이 된 지팡이,"금단의 힘이 지팡이에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,11,+11강 금단 굴복시킨 지팡이,"금단의 힘이 지팡이에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,12,+12강 금단 피를 요구하는 지팡이,"금단의 힘이 지팡이에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,13,+13강 금단 전장을 뒤덮는 지팡이,"금단의 힘이 지팡이에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,14,+14강 금단 영혼을 침식하는 지팡이,"금단의 힘이 지팡이에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,15,+15강 금단 재앙이 된 지팡이,"금단의 힘이 지팡이에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,16,+16강 금단 세계에 뿌리내린 지팡이,"금단의 힘이 지팡이에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,17,+17강 금단 질서를 뒤흔드는 지팡이,"금단의 힘이 지팡이에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,18,+18강 금단 세계를 삼키는 지팡이,"금단의 힘이 지팡이에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,19,+19강 금단 모든 것을 집어삼킨 지팡이,"금단의 힘이 지팡이에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,금단,20,+20강 금단 그 자체가 된 지팡이,"금단의 힘이 지팡이에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,0,+0강 혼돈 흔적만 남은 지팡이,"혼돈의 힘이 지팡이에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,1,+1강 혼돈 깃든 지팡이,"혼돈의 힘이 지팡이에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,2,+2강 혼돈 뒤얽힌 지팡이,"혼돈의 힘이 지팡이에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,3,+3강 혼돈 잠식된 지팡이,"혼돈의 힘이 지팡이에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,4,+4강 혼돈 삼켜진 지팡이,"혼돈의 힘이 지팡이에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,5,+5강 혼돈 숨 쉬는 지팡이,"혼돈의 힘이 지팡이에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,6,+6강 혼돈 속삭이는 지팡이,"혼돈의 힘이 지팡이에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,7,+7강 혼돈 의지를 가진 지팡이,"혼돈의 힘이 지팡이에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,8,+8강 혼돈 시험하는 지팡이,"혼돈의 힘이 지팡이에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,9,+9강 혼돈 명령하는 지팡이,"혼돈의 힘이 지팡이에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,10,+10강 혼돈 주인이 된 지팡이,"혼돈의 힘이 지팡이에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,11,+11강 혼돈 굴복시킨 지팡이,"혼돈의 힘이 지팡이에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,12,+12강 혼돈 피를 요구하는 지팡이,"혼돈의 힘이 지팡이에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,13,+13강 혼돈 전장을 뒤덮는 지팡이,"혼돈의 힘이 지팡이에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,14,+14강 혼돈 영혼을 침식하는 지팡이,"혼돈의 힘이 지팡이에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,15,+15강 혼돈 재앙이 된 지팡이,"혼돈의 힘이 지팡이에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,16,+16강 혼돈 세계에 뿌리내린 지팡이,"혼돈의 힘이 지팡이에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,17,+17강 혼돈 질서를 뒤흔드는 지팡이,"혼돈의 힘이 지팡이에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,18,+18강 혼돈 세계를 삼키는 지팡이,"혼돈의 힘이 지팡이에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,19,+19강 혼돈 모든 것을 집어삼킨 지팡이,"혼돈의 힘이 지팡이에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,혼돈,20,+20강 혼돈 그 자체가 된 지팡이,"혼돈의 힘이 지팡이에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,0,+0강 차원 흔적만 남은 지팡이,"차원의 힘이 지팡이에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,1,+1강 차원 깃든 지팡이,"차원의 힘이 지팡이에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,2,+2강 차원 뒤얽힌 지팡이,"차원의 힘이 지팡이에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,3,+3강 차원 잠식된 지팡이,"차원의 힘이 지팡이에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,4,+4강 차원 삼켜진 지팡이,"차원의 힘이 지팡이에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,5,+5강 차원 숨 쉬는 지팡이,"차원의 힘이 지팡이에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,6,+6강 차원 속삭이는 지팡이,"차원의 힘이 지팡이에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,7,+7강 차원 의지를 가진 지팡이,"차원의 힘이 지팡이에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,8,+8강 차원 시험하는 지팡이,"차원의 힘이 지팡이에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,9,+9강 차원 명령하는 지팡이,"차원의 힘이 지팡이에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,10,+10강 차원 주인이 된 지팡이,"차원의 힘이 지팡이에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,11,+11강 차원 굴복시킨 지팡이,"차원의 힘이 지팡이에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,12,+12강 차원 피를 요구하는 지팡이,"차원의 힘이 지팡이에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,13,+13강 차원 전장을 뒤덮는 지팡이,"차원의 힘이 지팡이에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,14,+14강 차원 영혼을 침식하는 지팡이,"차원의 힘이 지팡이에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,15,+15강 차원 재앙이 된 지팡이,"차원의 힘이 지팡이에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,16,+16강 차원 세계에 뿌리내린 지팡이,"차원의 힘이 지팡이에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,17,+17강 차원 질서를 뒤흔드는 지팡이,"차원의 힘이 지팡이에 질서를 뒤흔드는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,18,+18강 차원 세계를 삼키는 지팡이,"차원의 힘이 지팡이에 세계를 삼키는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,19,+19강 차원 모든 것을 집어삼킨 지팡이,"차원의 힘이 지팡이에 모든 것을 집어삼킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,차원,20,+20강 차원 그 자체가 된 지팡이,"차원의 힘이 지팡이에 그 자체가  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,0,+0강 원소 흔적만 남은 지팡이,"원소의 힘이 지팡이에 흔적만 남은 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,1,+1강 원소 깃든 지팡이,"원소의 힘이 지팡이에 깃든 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,2,+2강 원소 뒤얽힌 지팡이,"원소의 힘이 지팡이에 뒤얽힌 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,3,+3강 원소 잠식된 지팡이,"원소의 힘이 지팡이에 잠식 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,4,+4강 원소 삼켜진 지팡이,"원소의 힘이 지팡이에 삼켜진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,5,+5강 원소 숨 쉬는 지팡이,"원소의 힘이 지팡이에 숨 쉬는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,6,+6강 원소 속삭이는 지팡이,"원소의 힘이 지팡이에 속삭이는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,7,+7강 원소 의지를 가진 지팡이,"원소의 힘이 지팡이에 의지를 가진 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,8,+8강 원소 시험하는 지팡이,"원소의 힘이 지팡이에 시험하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,9,+9강 원소 명령하는 지팡이,"원소의 힘이 지팡이에 명령하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,10,+10강 원소 주인이 된 지팡이,"원소의 힘이 지팡이에 주인이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,11,+11강 원소 굴복시킨 지팡이,"원소의 힘이 지팡이에 굴복시킨 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,12,+12강 원소 피를 요구하는 지팡이,"원소의 힘이 지팡이에 피를 요구하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,13,+13강 원소 전장을 뒤덮는 지팡이,"원소의 힘이 지팡이에 전장을 뒤덮는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,14,+14강 원소 영혼을 침식하는 지팡이,"원소의 힘이 지팡이에 영혼을 침식하는 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,15,+15강 원소 재앙이 된 지팡이,"원소의 힘이 지팡이에 재앙이  단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
지팡이,원소,16,+16강 원소 세계에 뿌리내린 지팡이,"원소의 힘이 지팡이에 세계에 뿌리내린 단계로 스며들어, 이제는 사용자의 의지마저 시험한다."
